Entry	S BET (m /g)	2		V total (cm /g)	3		Vmicro (cm /g) 3		T(oC)	P(bar)	CO2 uptake (mmol/g)
1		798			0.18		0.42		25	5	2
2		241			1.01		0.09		25	5	0.7
3		448			1.09		0.21		25	5	0.9
4		826			0.91		0.39		25	5	1.8
5		895			0.9		  0.4		25	5	2.8
6		862			0.91		0.39		25	5	2.1
7		678			1.1		  0.3		25	5	2.3
8		304			1.06		0.14		25	5	0.9
9		500			0.77		0.23		25	5	2.2
10	931			1.01		0.39		25	5	3
11	675			1.13		0.27		25	5	1.8
12	427			0.94		0.16		25	5	1.4
13	451			0.61		0.06		25	5	2.3
14	862			0.91		0.39		25	5	2.1
15	798			0.18		0.42		25	10	2
16	895			0.9		  0.4		25	10	3.1
17	862			0.91		0.39		25	10	2.8
18	678			1.1		  0.3		25	10	2.9
19	931			1.01		0.39		25	10	3.3
20	675			1.13		0.27		25	5	2.3
21	427			0.94		0.16		25	5	1.8
22	887			0.075		0.347		25	0.04	0.35
23	887			0.075		0.347		25	0.1	0.7
24	887			0.075		0.347		25	0.175	1.05
25	887			0.075		0.347		25	0.35	1.6
26	887			0.075		0.347		25	0.53	1.9
27	887			0.075		0.347		25	0.7	2.21
28	887			0.075		0.347		25	0.87	2.35
29	887			0.075		0.347		25	1	2.6
30	618			1.115		0.217		25	0.04	0.35
31	618			1.115		0.217		25	0.1	0.7
32	618			1.115		0.217		25	0.175	1.05
33	618			1.115		0.217		25	0.35	1.5
34	618			1.115		0.217		25	0.53	1.8
35	618			1.115		0.217		25	0.7	2.1
36	618			1.115		0.217		25	0.87	2.25
37	618			1.115		0.217		25	1	2.4
38	2073		0.138		0.731		0	1	7.17
39	2073		0.138		0.731		25	1	4.21
40	2073	0.138		0.731		50	1	2.47
41	2073	0.138	0.731	0	10	16.44
42	2073	0.138	0.731	25	10	12.74
43	2073	0.138	0.731	0	9	15.2
44	2073	0.138	0.731	0	8	15.5
45	2073	0.138	0.731	0	7	15.2
46	2073	0.138	0.731	0	6	15
47	2073	0.138	0.731	0	5	14.2
48	2073	0.138	0.731	0	4	13
49	2073	0.138	0.731	0	3	12
50	2073	0.138	0.731	0	2	10.4
51	2073	0.138	0.731	0	0.9	6.5
52	2073	0.138	0.731	0	0.8	6
53	2073	0.138	0.731	0	0.7	5.7
54	2073	0.138	0.731	0	0.6	5.2
55	2073	0.138	0.731	0	0.5	4.8
56	2073	0.138	0.731	0	0.4	4.1
57	2073	0.138	0.731	0	0.3	3.4
58	2073	0.138	0.731	0	0.2	2.6
59	2073	0.138	0.731	0	0.1	1.5
60	2073	0.138	0.731	25	0.1	0.7
61	2073	0.138	0.731	25	0.2	1.3
62	2073	0.138	0.731	25	0.3	1.75
63	2073	0.138	0.731	25	0.4	2.25
64	2073	0.138	0.731	25	0.5	2.5
65	2073	0.138	0.731	25	0.6	3
66	2073	0.138	0.731	25	0.7	3.25
67	2073	0.138	0.731	25	0.8	3.6
68	2073	0.138	0.731	25	0.9	3.7
69	2073	0.138	0.731	25	1	4
70	2073	0.138	0.731	25	2	6.8
71	2073	0.138	0.731	25	3	8
72	2073	0.138	0.731	25	4	8.8
73	2073	0.138	0.731	25	5	10.2
74	2073	0.138	0.731	25	6	11
75	2073	0.138	0.731	25	7	11.5
76	2073	0.138	0.731	25	8	12
77	2073	0.138	0.731	25	9	12.5
78	2073	0.138	0.731	25	10	12.6
79	2785	0.644	0.716	0	1	5.09
80	2785	0.644	0.716	25	1	2.81
81	2785	0.644	0.716	50	1	1.52
82	2785	0.644	0.716	0	10	23.27
83	2785	0.644	0.716	0	0.1	0.9
84	2785	0.644	0.716	0	0.2	1.5
85	2785	0.644	0.716	0	0.3	2.1
86	2785	0.644	0.716	0	0.4	2.5
87	2785	0.644	0.716	0	0.5	3
88	2785	0.644	0.716	0	0.6	3.5
89	2785	0.644	0.716	0	0.7	3.9
90	2785	0.644	0.716	0	0.8	4.2
91	2785	0.644	0.716	0	0.9	4.5
92	2785	0.644	0.716	0	2	9.6
93	2785	0.644	0.716	0	3	12.3
94	2785	0.644	0.716	0	4	14
95	2785	0.644	0.716	0	5	17
96	2785	0.644	0.716	0	6	18.5
97	2785	0.644	0.716	0	7	20
98	2785	0.644	0.716	0	8	21.3
99	2785	0.644	0.716	0	9	22
100	2785	0.644	0.716	25	0.1	0.4
101	2785	0.644	0.716	25	0.2	0.7
102	2785	0.644	0.716	25	0.3	1.1
103	2785	0.644	0.716	25	0.4	1.35
104	2785	0.644	0.716	25	0.5	1.6
105	2785	0.644	0.716	25	0.6	1.75
106	2785	0.644	0.716	25	0.7	2
107	2785	0.644	0.716	25	0.8	2.3
108	2785	0.644	0.716	25	0.9	2.5
109	2785	0.644	0.716	25	2	6
110	2785	0.644	0.716	25	3	7.5
111	2785	0.644	0.716	25	4	9
112	2785	0.644	0.716	25	5	11
113	2785	0.644	0.716	25	6	12.5
114	2785	0.644	0.716	25	7	13
115	2785	0.644	0.716	25	8	14
116	2785	0.644	0.716	25	9	15.5
117	2785	0.644	0.716	25	10	16.05
129	1624	0.073	0.589	0	6	12
130	1624	0.073	0.589	0	8	12.8
131	1624	0.073	0.589	0	3	10.5
132	1624	0.073	0.589	0	0.1	2
133	1624	0.073	0.589	0	0.3	3.7
134	1624	0.073	0.589	0	0.4	4.5
135	1624	0.073	0.589	0	0.6	5.6
136	1624	0.073	0.589	0	0.7	6.2
137	1624	0.073	0.589	0	0.9	7
138	1624	0.073	0.589	0	0.5	5.1
139	1624	0.073	0.589	0	0.8	6.5
140	1624	0.073	0.589	0	0.2	3
141	1624	0.073	0.589	0	2	8.5
142	1624	0.073	0.589	25	0.1	1
143	1624	0.073	0.589	25	0.2	1.6
144	1624	0.073	0.589	25	0.3	2.25
145	1624	0.073	0.589	25	0.4	2.6
146	1624	0.073	0.589	25	0.5	3.01
147	1624	0.073	0.589	25	0.6	3.4
148	1624	0.073	0.589	25	0.7	3.75
149	1624	0.073	0.589	25	0.8	4.05
150	1624	0.073	0.589	25	0.9	4.2
151	1624	0.073	0.589	25	2	6.25
152	1624	0.073	0.589	25	3	7.5
153	1624	0.073	0.589	25	4	8.75
154	1624	0.073	0.589	25	5	9
155	1624	0.073	0.589	25	6	10
156	1624	0.073	0.589	25	7	10.7
157	1624	0.073	0.589	25	8	11
158	1624	0.073	0.589	25	9	11.2
159	1624	0.073	0.589	25	10	11.5
160	2620	0.432	0.793	0	1	6.89
161	2620	0.432	0.793	25	1	4
162	2620	0.432	0.793	50	1	2.38
163	2620	0.432	0.793	0	10	23.26
164	2620	0.432	0.793	25	10	16.81
165	2620	0.432	0.793	0	0.1	1.4
166	2620	0.432	0.793	0	0.2	2.2
167	2620	0.432	0.793	0	0.3	3
168	2620	0.432	0.793	0	0.4	3.4
169	2620	0.432	0.793	0	0.5	4.2
170	2620	0.432	0.793	0	0.6	4.7
171	2620	0.432	0.793	0	0.7	5.4
172	2620	0.432	0.793	0	0.8	5.7
160	2620	0.432	0.793	0	1	6.89
161	2620	0.432	0.793	25	1	4
162	2620	0.432	0.793	50	1	2.38
163	2620	0.432	0.793	0	10	23.26
164	2620	0.432	0.793	25	10	16.81
165	2620	0.432	0.793	0	0.1	1.4
166	2620	0.432	0.793	0	0.2	2.2
167	2620	0.432	0.793	0	0.3	3
168	2620	0.432	0.793	0	0.4	3.4
169	2620	0.432	0.793	0	0.5	4.2
170	2620	0.432	0.793	0	0.6	4.7
171	2620	0.432	0.793	0	0.7	5.4
172	2620	0.432	0.793	0	0.8	5.7
173	2620	0.432	0.793	0	0.9	6.4
174	2620	0.432	0.793	0	2	11
175	2620	0.432	0.793	0	3	13.2
176	2620	0.432	0.793	0	4	16.2
177	2620	0.432	0.793	0	5	18
178	2620	0.432	0.793	0	6	19
179	2620	0.432	0.793	0	7	20.5
180	2620	0.432	0.793	0	8	21.5
181	2620	0.432	0.793	0	9	22.5
182	2620	0.432	0.793	0	10	23
183	2620	0.432	0.793	25	0.1	0.75
184	2620	0.432	0.793	25	0.2	1.25
185	2620	0.432	0.793	25	0.3	1.6
186	2620	0.432	0.793	25	0.4	2.1
187	2620	0.432	0.793	25	0.5	2.5
188	2620	0.432	0.793	25	0.6	2.7
189	2620	0.432	0.793	25	0.7	3.1
190	2620	0.432	0.793	25	0.8	3.48
191	2620	0.432	0.793	25	0.9	3.7
192	2620	0.432	0.793	25	2	7
193	2620	0.432	0.793	25	3	9
194	2620	0.432	0.793	25	4	10.6
195	2620	0.432	0.793	25	5	12
196	2620	0.432	0.793	25	6	13
197	2620	0.432	0.793	25	7	14.5
198	2620	0.432	0.793	25	8	15.5
199	2620	0.432	0.793	25	9	16.25
200	2620	0.432	0.793	25	10	17
201	2162	0.207	0.917	25	0.2	1.13
202	2162	0.207	0.917	25	0.3	1.6
203	2162	0.207	0.917	25	0.5	2.6
204	2162	0.207	0.917	25	0.8	3.5
205	2162	0.207	0.917	25	1	4.1
206	2162	0.207	0.917	25	0.1	0.69
207	2162	0.207	0.917	25	0.4	2.27
208	2162	0.207	0.917	25	0.6	2.82
209	2162	0.207	0.917	25	0.7	3.3
210	2162	0.207	0.917	25	0.9	3.98
211	2180	0.075	0.928	25	0.2	2
212	2180	0.075	0.928	25	0.4	3.18
213	2180	0.075	0.928	25	0.6	4.06
214	2180	0.075	0.928	25	0.8	4.77
215	2180	0.075	0.928	25	1	5.56
216	2180	0.075	0.928	25	0.1	1.14
173	2620	0.432	0.793	0	0.9	6.4
174	2620	0.432	0.793	0	2	11
175	2620	0.432	0.793	0	3	13.2
176	2620	0.432	0.793	0	4	16.2
177	2620	0.432	0.793	0	5	18
178	2620	0.432	0.793	0	6	19
179	2620	0.432	0.793	0	7	20.5
180	2620	0.432	0.793	0	8	21.5
181	2620	0.432	0.793	0	9	22.5
182	2620	0.432	0.793	0	10	23
183	2620	0.432	0.793	25	0.1	0.75
184	2620	0.432	0.793	25	0.2	1.25
185	2620	0.432	0.793	25	0.3	1.6
186	2620	0.432	0.793	25	0.4	2.1
187	2620	0.432	0.793	25	0.5	2.5
188	2620	0.432	0.793	25	0.6	2.7
189	2620	0.432	0.793	25	0.7	3.1
190	2620	0.432	0.793	25	0.8	3.48
191	2620	0.432	0.793	25	0.9	3.7
192	2620	0.432	0.793	25	2	7
193	2620	0.432	0.793	25	3	9
194	2620	0.432	0.793	25	4	10.6
195	2620	0.432	0.793	25	5	12
196	2620	0.432	0.793	25	6	13
197	2620	0.432	0.793	25	7	14.5
198	2620	0.432	0.793	25	8	15.5
199	2620	0.432	0.793	25	9	16.25
200	2620	0.432	0.793	25	10	17
217	2180	0.075	0.928	25	0.3	2.5
218	2180	0.075	0.928	25	0.5	3.57
219	2318	0.091	0.99	25	1	3.9
220	2318	0.091	0.99	25	0.8	3.3
221	2318	0.091	0.99	25	0.5	2.4
222	2318	0.091	0.99	25	0.3	1.59
223	2318	0.091	0.99	25	0.2	1.13
224	2318	0.091	0.99	25	0.1	0.68
225	2318	0.091	0.99	25	0.4	2.17
226	2318	0.091	0.99	25	0.6	2.79
227	2318	0.091	0.99	25	0.7	3.18
228	2318	0.091	0.99	25	0.9	3.88
229	2350	0.72	0.79	0	1	3.8
230	2350	0.72	0.79	25	1	2.2
